chembl_id
CHEMBL1201761
CHEMBL1201765
CHEMBL1201770
CHEMBL1201773
CHEMBL1201775
CHEMBL1201777
CHEMBL1201785
CHEMBL1201787
CHEMBL1204165
CHEMBL1204187
CHEMBL1208646
CHEMBL1213165
CHEMBL1236802
CHEMBL1237055
CHEMBL1237065
CHEMBL1237066
CHEMBL1237080
CHEMBL1237082
CHEMBL1237102
CHEMBL1237104
CHEMBL1237105
CHEMBL1237135
CHEMBL1255654
CHEMBL1255739
CHEMBL1256137
CHEMBL1256400
CHEMBL1256696
CHEMBL1256818
CHEMBL1256842
CHEMBL1256958
CHEMBL1256987
CHEMBL1257040
CHEMBL1315867
CHEMBL1318287
CHEMBL1319139
CHEMBL1319362
CHEMBL1330792
CHEMBL1334033
CHEMBL1354199
CHEMBL1357648
CHEMBL1364551
CHEMBL1367605
CHEMBL1375743
CHEMBL1382627
CHEMBL1398126
CHEMBL1407915
CHEMBL1417019
CHEMBL1434513
CHEMBL1441059
CHEMBL1446650
CHEMBL1446813
CHEMBL1447476
CHEMBL1448187
CHEMBL1477274
CHEMBL1511957
CHEMBL1514715
CHEMBL1516474
CHEMBL1523964
CHEMBL1528134
CHEMBL1528839
CHEMBL1531864
CHEMBL1533310
CHEMBL1534525
CHEMBL1560089
CHEMBL1562610
CHEMBL1568057
CHEMBL1568276
CHEMBL1593558
CHEMBL1593906
CHEMBL1599768
CHEMBL1607273
CHEMBL1607480
CHEMBL1615371
CHEMBL1615372
CHEMBL1615374
CHEMBL1626570
CHEMBL1628233
CHEMBL1628234
CHEMBL1628385
CHEMBL1628504
CHEMBL1644029
CHEMBL1644695
CHEMBL1697708
CHEMBL1697751
CHEMBL1697768
CHEMBL1707007
CHEMBL1711280
CHEMBL1712842
CHEMBL1722209
CHEMBL1723241
CHEMBL1742424
CHEMBL1788132
CHEMBL1789842
CHEMBL1795071
CHEMBL1887891
CHEMBL1889140
CHEMBL1905872
CHEMBL1908348
CHEMBL1908359
CHEMBL1908361
CHEMBL1909298
CHEMBL1951071
CHEMBL2009089
CHEMBL2021422
CHEMBL2021423
CHEMBL2021424
CHEMBL2021430
CHEMBL2023895
CHEMBL2024517
CHEMBL2040682
CHEMBL2062163
CHEMBL2062262
CHEMBL2062264
CHEMBL2062266
CHEMBL2062276
CHEMBL2064032
CHEMBL2068724
CHEMBL2068884
CHEMBL2079793
CHEMBL2095206
CHEMBL2095207
CHEMBL2095211
CHEMBL2096631
CHEMBL2096633
CHEMBL2096642
CHEMBL2096646
CHEMBL2096650
CHEMBL2103736
CHEMBL2103738
CHEMBL2103739
CHEMBL2103743
CHEMBL2103802
CHEMBL2103844
CHEMBL2104095
CHEMBL2104136
CHEMBL2104287
CHEMBL2104793
CHEMBL2104941
CHEMBL2105023
CHEMBL2105248
CHEMBL2105613
CHEMBL2105675
CHEMBL2105684
CHEMBL2105704
CHEMBL2105708
CHEMBL2105711
CHEMBL2105719
CHEMBL2105732
CHEMBL2105740
CHEMBL2105743
CHEMBL2105748
CHEMBL2105749
CHEMBL2105754
CHEMBL2105756
CHEMBL2105897
CHEMBL2105904
CHEMBL2105941
CHEMBL2105980
CHEMBL2106119
CHEMBL2106122
CHEMBL2106155
CHEMBL2106195
CHEMBL2106217
CHEMBL2106483
CHEMBL2106556
CHEMBL2106615
CHEMBL2106638
CHEMBL2106643
CHEMBL2106660
CHEMBL2106732
CHEMBL2106829
CHEMBL2106907
CHEMBL2106975
CHEMBL2107124
CHEMBL2107253
CHEMBL2107260
CHEMBL2107355
CHEMBL2107383
CHEMBL2107386
CHEMBL2107387
CHEMBL2107495
CHEMBL2107525
CHEMBL2107554
CHEMBL2107560
CHEMBL2107703
CHEMBL2107815
CHEMBL2107816
CHEMBL2107817
CHEMBL2110368
CHEMBL2110372
CHEMBL2110557
CHEMBL2111187
CHEMBL2134724
CHEMBL2138684
CHEMBL2145077
CHEMBL2146063
CHEMBL2146102
CHEMBL2146123
CHEMBL2146124
CHEMBL2146146
CHEMBL2218878
CHEMBL2218894
CHEMBL2218917
CHEMBL2219411
CHEMBL2219640
CHEMBL2219740
CHEMBL2336050
CHEMBL2355333
CHEMBL2355839
CHEMBL2360464
CHEMBL2360580
CHEMBL2362410
CHEMBL2364609
CHEMBL2364617
CHEMBL2364633
CHEMBL2364635
CHEMBL2368861
CHEMBL2368924
CHEMBL2368925
CHEMBL3039596
CHEMBL3084748
CHEMBL3137310
CHEMBL3137318
CHEMBL3137329
CHEMBL3137330
CHEMBL3140361
CHEMBL3181832
CHEMBL3181841
CHEMBL3182733
CHEMBL3183451
CHEMBL3184143
CHEMBL3184799
CHEMBL3184986
CHEMBL3185229
CHEMBL3185958
CHEMBL3186492
CHEMBL3186993
CHEMBL3188034
CHEMBL3189072
CHEMBL3233142
CHEMBL3244648
CHEMBL3301605
CHEMBL3301611
CHEMBL3301670
CHEMBL3544906
CHEMBL3544908
CHEMBL3544909
CHEMBL3544971
CHEMBL3544974
CHEMBL3544985
CHEMBL3544986
CHEMBL3545063
CHEMBL3545068
CHEMBL3545181
CHEMBL3545309
CHEMBL3545368
CHEMBL3561076
CHEMBL3707223
CHEMBL3707243
CHEMBL3707246
CHEMBL3707266
CHEMBL3707306
CHEMBL3707320
CHEMBL3707330
CHEMBL3707393
CHEMBL3833301
CHEMBL3833311
CHEMBL3833314
CHEMBL3833335
CHEMBL3833340
CHEMBL3833368
CHEMBL3833382
CHEMBL3833388
CHEMBL3833401
CHEMBL3833409
CHEMBL3989401
CHEMBL3989402
CHEMBL3989403
CHEMBL3989406
CHEMBL3989408
CHEMBL3989410
CHEMBL3989480
CHEMBL3989507
CHEMBL3989509
CHEMBL3989510
CHEMBL3989519
CHEMBL3989520
CHEMBL3989521
CHEMBL3989522
CHEMBL3989529
CHEMBL3989551
CHEMBL3989555
CHEMBL3989556
CHEMBL3989559
CHEMBL3989562
CHEMBL3989567
CHEMBL3989569
CHEMBL3989571
CHEMBL3989676
CHEMBL3989677
CHEMBL3989691
CHEMBL3989695
CHEMBL3989697
CHEMBL3989698
CHEMBL3989716
CHEMBL3989724
CHEMBL3989725
CHEMBL3989728
CHEMBL3989750
CHEMBL3989754
CHEMBL3989756
CHEMBL3989768
CHEMBL3989777
CHEMBL3989803
CHEMBL3989822
CHEMBL3989824
CHEMBL3989830
CHEMBL3989833
CHEMBL3989843
CHEMBL3989844
CHEMBL3989855
CHEMBL3989856
CHEMBL3989857
CHEMBL3989858
CHEMBL3989861
CHEMBL3989867
CHEMBL3989909
CHEMBL3989920
CHEMBL3989922
CHEMBL3989931
CHEMBL3989937
CHEMBL3989939
CHEMBL3989973
CHEMBL3990276
CHEMBL4164059
CHEMBL4297064
CHEMBL4297147
CHEMBL4297165
CHEMBL4297212
CHEMBL4297220
CHEMBL4297378
CHEMBL4297403
CHEMBL4297534
CHEMBL4298139
CHEMBL4298149
CHEMBL4298167
CHEMBL4303232
CHEMBL4303454
CHEMBL4303669
CHEMBL4594217
CHEMBL4594262
CHEMBL4594273
CHEMBL4594278
CHEMBL4594288
CHEMBL4594292
CHEMBL4594293
CHEMBL4594300
CHEMBL4594301
CHEMBL4594382
CHEMBL4594393
CHEMBL4594394
CHEMBL4594395
CHEMBL4594411
CHEMBL4650216
CHEMBL4650226
CHEMBL4650272
CHEMBL4802130
CHEMBL5095050
CHEMBL5095051
CHEMBL5095401
CHEMBL5095420
CHEMBL5095505
CHEMBL5314362
CHEMBL5314373
CHEMBL5314375
CHEMBL5314600
CHEMBL5314649
CHEMBL5315049
CHEMBL5315053
CHEMBL5315054
CHEMBL5315055
CHEMBL5315056
CHEMBL5315117
CHEMBL5315118
CHEMBL5315121
CHEMBL5315125
CHEMBL5416410
CHEMBL5483015
CHEMBL6067972
CHEMBL6067988
CHEMBL6067998
CHEMBL6068327
CHEMBL6068328
CHEMBL6068329
CHEMBL6068333
CHEMBL6068334
CHEMBL6068336
CHEMBL6068337
CHEMBL6068338
CHEMBL6068339
CHEMBL6068340
CHEMBL6068343
CHEMBL6068400
CHEMBL6068423
CHEMBL6068431
